Year,Economy,Economy Label,Index,Index Label,Index Base 2015,Index Base 2015 Footnote,Index Base 2015 Missing value
2005,092,"British Virgin Islands",8,"Purchasing power index of exports",194.4076,,
2005,096,"Brunei Darussalam",1,"Value index of exports",98.5187,,
2005,096,"Brunei Darussalam",2,"Value index of imports",46.1499,,
2005,096,"Brunei Darussalam",3,"Volume index of exports",78.0275,,
2005,096,"Brunei Darussalam",4,"Volume index of imports",53.2232,,
2005,096,"Brunei Darussalam",5,"Unit value index of exports",126.2615,,
2005,096,"Brunei Darussalam",6,"Unit value index of imports",86.7102,,
2005,096,"Brunei Darussalam",7,"Terms of trade index",145.6132,,
2005,096,"Brunei Darussalam",8,"Purchasing power index of exports",113.6184,,
2005,100,"Bulgaria",1,"Value index of exports",46.2694,,
2005,100,"Bulgaria",2,"Value index of imports",62.1905,,
2005,100,"Bulgaria",3,"Volume index of exports",57.1891,,
2005,100,"Bulgaria",4,"Volume index of imports",65.3551,,
2005,100,"Bulgaria",5,"Unit value index of exports",80.906,,
2005,100,"Bulgaria",6,"Unit value index of imports",95.1579,,
2005,100,"Bulgaria",7,"Terms of trade index",85.0229,,
2005,100,"Bulgaria",8,"Purchasing power index of exports",48.6238,,
2005,854,"Burkina Faso",1,"Value index of exports",21.2998,,
2005,854,"Burkina Faso",2,"Value index of imports",40.7512,,
2005,854,"Burkina Faso",3,"Volume index of exports",31.7193,,
2005,854,"Burkina Faso",4,"Volume index of imports",48.9311,,
2005,854,"Burkina Faso",5,"Unit value index of exports",67.151,,
2005,854,"Burkina Faso",6,"Unit value index of imports",83.2829,,
2005,854,"Burkina Faso",7,"Terms of trade index",80.6301,,
2005,854,"Burkina Faso",8,"Purchasing power index of exports",25.5753,,
2005,108,"Burundi",1,"Value index of exports",43.8396,,
2005,108,"Burundi",2,"Value index of imports",30.9909,,
2005,108,"Burundi",3,"Volume index of exports",66.6598,,
2005,108,"Burundi",4,"Volume index of imports",35.8967,,
2005,108,"Burundi",5,"Unit value index of exports",65.7663,,
2005,108,"Burundi",6,"Unit value index of imports",86.3336,,
2005,108,"Burundi",7,"Terms of trade index",76.1769,,
2005,108,"Burundi",8,"Purchasing power index of exports",50.7793,,
2005,132,"Cabo Verde",1,"Value index of exports",25.9804,,
2005,132,"Cabo Verde",2,"Value index of imports",72.0885,,
2005,132,"Cabo Verde",3,"Volume index of exports",36.7304,,
2005,132,"Cabo Verde",4,"Volume index of imports",84.6177,,
2005,132,"Cabo Verde",5,"Unit value index of exports",70.7327,,
2005,132,"Cabo Verde",6,"Unit value index of imports",85.1931,,
2005,132,"Cabo Verde",7,"Terms of trade index",83.0263,,
2005,132,"Cabo Verde",8,"Purchasing power index of exports",30.4959,,
2005,116,"Cambodia",1,"Value index of exports",36.0736,,
2005,116,"Cambodia",2,"Value index of imports",29.2614,,
2005,116,"Cambodia",3,"Volume index of exports",42.6655,,
2005,116,"Cambodia",4,"Volume index of imports",34.5388,,
2005,116,"Cambodia",5,"Unit value index of exports",84.5499,,
2005,116,"Cambodia",6,"Unit value index of imports",84.7205,,
2005,116,"Cambodia",7,"Terms of trade index",99.7986,,
2005,116,"Cambodia",8,"Purchasing power index of exports",42.5796,,
2005,120,"Cameroon",1,"Value index of exports",70.4238,,
2005,120,"Cameroon",2,"Value index of imports",45.3133,,
2005,120,"Cameroon",3,"Volume index of exports",81.8147,,
2005,120,"Cameroon",4,"Volume index of imports",56.3076,,
2005,120,"Cameroon",5,"Unit value index of exports",86.0773,,
2005,120,"Cameroon",6,"Unit value index of imports",80.4746,,
2005,120,"Cameroon",7,"Terms of trade index",106.962,,
2005,120,"Cameroon",8,"Purchasing power index of exports",87.5106,,
2005,124,"Canada",1,"Value index of exports",87.9074,,
2005,124,"Canada",2,"Value index of imports",74.9576,,
2005,124,"Canada",3,"Volume index of exports",86.5026,,
2005,124,"Canada",4,"Volume index of imports",79.9402,,
2005,124,"Canada",5,"Unit value index of exports",101.624,,
2005,124,"Canada",6,"Unit value index of imports",93.7672,,
2005,124,"Canada",7,"Terms of trade index",108.3791,,
2005,124,"Canada",8,"Purchasing power index of exports",93.7508,,
2005,136,"Cayman Islands",1,"Value index of exports",93.5634,,
2005,136,"Cayman Islands",2,"Value index of imports",141.921,,
2005,136,"Cayman Islands",3,"Volume index of exports",106.7987,,
2005,136,"Cayman Islands",4,"Volume index of imports",153.6515,,
2005,136,"Cayman Islands",5,"Unit value index of exports",87.6073,,
2005,136,"Cayman Islands",6,"Unit value index of imports",92.3655,,
2005,136,"Cayman Islands",7,"Terms of trade index",94.8484,,
2005,136,"Cayman Islands",8,"Purchasing power index of exports",101.2969,,
2005,140,"Central African Republic",1,"Value index of exports",151.6853,,
2005,140,"Central African Republic",2,"Value index of imports",50.345,,
2005,140,"Central African Republic",3,"Volume index of exports",153.4671,,
2005,140,"Central African Republic",4,"Volume index of imports",54.9247,,
2005,140,"Central African Republic",5,"Unit value index of exports",98.8389,,
2005,140,"Central African Republic",6,"Unit value index of imports",91.6619,,
2005,140,"Central African Republic",7,"Terms of trade index",107.8299,,
2005,140,"Central African Republic",8,"Purchasing power index of exports",165.4835,,
2005,148,"Chad",1,"Value index of exports",127.4492,,
2005,148,"Chad",2,"Value index of imports",25.7121,,
2005,148,"Chad",3,"Volume index of exports",125.7075,,
2005,148,"Chad",4,"Volume index of imports",31.3644,,
2005,148,"Chad",5,"Unit value index of exports",101.3855,,
2005,148,"Chad",6,"Unit value index of imports",81.9789,,
2005,148,"Chad",7,"Terms of trade index",123.6727,,
2005,148,"Chad",8,"Purchasing power index of exports",155.4659,,
2005,152,"Chile",1,"Value index of exports",66.5219,,
2005,152,"Chile",2,"Value index of imports",52.4703,,
2005,152,"Chile",3,"Volume index of exports",84.4355,,
2005,152,"Chile",4,"Volume index of imports",52.9397,,
2005,152,"Chile",5,"Unit value index of exports",78.7842,,
2005,152,"Chile",6,"Unit value index of imports",99.1134,,
2005,152,"Chile",7,"Terms of trade index",79.4889,,
2005,152,"Chile",8,"Purchasing power index of exports",67.1169,,
2005,156,"China",1,"Value index of exports",33.515,,
2005,156,"China",2,"Value index of imports",39.2931,,
2005,156,"China",3,"Volume index of exports",41.9312,,
2005,156,"China",4,"Volume index of imports",46.1036,,
2005,156,"China",5,"Unit value index of exports",79.9285,,
2005,156,"China",6,"Unit value index of imports",85.2278,,
2005,156,"China",7,"Terms of trade index",93.7821,,
2005,156,"China",8,"Purchasing power index of exports",39.324,,
2005,344,"China, Hong Kong SAR",1,"Value index of exports",57.2237,,
2005,344,"China, Hong Kong SAR",2,"Value index of imports",53.718,,
2005,344,"China, Hong Kong SAR",3,"Volume index of exports",72.9288,,
2005,344,"China, Hong Kong SAR",4,"Volume index of imports",69.6454,,
2005,344,"China, Hong Kong SAR",5,"Unit value index of exports",78.4652,,
2005,344,"China, Hong Kong SAR",6,"Unit value index of imports",77.1307,,
2005,344,"China, Hong Kong SAR",7,"Terms of trade index",101.7302,,
2005,344,"China, Hong Kong SAR",8,"Purchasing power index of exports",74.1906,,
2005,446,"China, Macao SAR",1,"Value index of exports",184.9108,,
2005,446,"China, Macao SAR",2,"Value index of imports",42.5761,,
2005,446,"China, Macao SAR",3,"Volume index of exports",209.9505,,
2005,446,"China, Macao SAR",4,"Volume index of imports",48.5323,,
2005,446,"China, Macao SAR",5,"Unit value index of exports",88.0735,,
2005,446,"China, Macao SAR",6,"Unit value index of imports",87.7273,,
2005,446,"China, Macao SAR",7,"Terms of trade index",100.3947,,
2005,446,"China, Macao SAR",8,"Purchasing power index of exports",210.7792,,
2005,158,"China, Taiwan Province of",1,"Value index of exports",69.5413,,
2005,158,"China, Taiwan Province of",2,"Value index of imports",76.9813,,
2005,158,"China, Taiwan Province of",3,"Volume index of exports",64.2412,,
2005,158,"China, Taiwan Province of",4,"Volume index of imports",84.3959,,
2005,158,"China, Taiwan Province of",5,"Unit value index of exports",108.2504,,
2005,158,"China, Taiwan Province of",6,"Unit value index of imports",91.2145,,
2005,158,"China, Taiwan Province of",7,"Terms of trade index",118.6767,,
2005,158,"China, Taiwan Province of",8,"Purchasing power index of exports",76.2393,,
2005,170,"Colombia",1,"Value index of exports",59.3711,,
2005,170,"Colombia",2,"Value index of imports",39.2256,,
2005,170,"Colombia",3,"Volume index of exports",60.1991,,
2005,170,"Colombia",4,"Volume index of imports",45.3724,,
2005,170,"Colombia",5,"Unit value index of exports",98.6246,,
2005,170,"Colombia",6,"Unit value index of imports",86.4526,,
2005,170,"Colombia",7,"Terms of trade index",114.0794,,
2005,170,"Colombia",8,"Purchasing power index of exports",68.6748,,
2005,174,"Comoros",1,"Value index of exports",71.0166,,
2005,174,"Comoros",2,"Value index of imports",46.1253,,
2005,174,"Comoros",3,"Volume index of exports",107.8021,,
2005,174,"Comoros",4,"Volume index of imports",56.5388,,
2005,174,"Comoros",5,"Unit value index of exports",65.8768,,
2005,174,"Comoros",6,"Unit value index of imports",81.5817,,
2005,174,"Comoros",7,"Terms of trade index",80.7496,,
2005,174,"Comoros",8,"Purchasing power index of exports",87.0497,,
2005,178,"Congo",1,"Value index of exports",55.0772,,
2005,178,"Congo",2,"Value index of imports",12.2826,,
2005,178,"Congo",3,"Volume index of exports",63.2166,,
2005,178,"Congo",4,"Volume index of imports",15.2624,,
2005,178,"Congo",5,"Unit value index of exports",87.1245,,
2005,178,"Congo",6,"Unit value index of imports",80.4759,,
2005,178,"Congo",7,"Terms of trade index",108.2617,,
2005,178,"Congo",8,"Purchasing power index of exports",68.4394,,
2005,184,"Cook Islands",1,"Value index of exports",36.6439,,
2005,184,"Cook Islands",2,"Value index of imports",78.7883,,
2005,184,"Cook Islands",3,"Volume index of exports",38.5731,,
2005,184,"Cook Islands",4,"Volume index of imports",90.7293,,
2005,184,"Cook Islands",5,"Unit value index of exports",94.9985,,
2005,184,"Cook Islands",6,"Unit value index of imports",86.8389,,
2005,184,"Cook Islands",7,"Terms of trade index",109.3963,,
2005,184,"Cook Islands",8,"Purchasing power index of exports",42.1976,,
2005,188,"Costa Rica",1,"Value index of exports",74.578,,
2005,188,"Costa Rica",2,"Value index of imports",60.3691,,
2005,188,"Costa Rica",3,"Volume index of exports",88.7835,,
2005,188,"Costa Rica",4,"Volume index of imports",68.582,,
2005,188,"Costa Rica",5,"Unit value index of exports",83.9998,,
2005,188,"Costa Rica",6,"Unit value index of imports",88.0247,,
2005,188,"Costa Rica",7,"Terms of trade index",95.4276,,
2005,188,"Costa Rica",8,"Purchasing power index of exports",84.7239,,
2005,384,"Cote d'Ivoire",1,"Value index of exports",64.684,,
2005,384,"Cote d'Ivoire",2,"Value index of imports",55.7466,,
2005,384,"Cote d'Ivoire",3,"Volume index of exports",92.4426,,
2005,384,"Cote d'Ivoire",4,"Volume index of imports",65.1572,,
2005,384,"Cote d'Ivoire",5,"Unit value index of exports",69.9721,,
2005,384,"Cote d'Ivoire",6,"Unit value index of imports",85.5571,,
2005,384,"Cote d'Ivoire",7,"Terms of trade index",81.7841,,
2005,384,"Cote d'Ivoire",8,"Purchasing power index of exports",75.6033,,
2005,191,"Croatia",1,"Value index of exports",67.8761,,
2005,191,"Croatia",2,"Value index of imports",90.2247,,
2005,191,"Croatia",3,"Volume index of exports",75.9846,,
2005,191,"Croatia",4,"Volume index of imports",97.9175,,
2005,191,"Croatia",5,"Unit value index of exports",89.3287,,
2005,191,"Croatia",6,"Unit value index of imports",92.1437,,
2005,191,"Croatia",7,"Terms of trade index",96.945,,
2005,191,"Croatia",8,"Purchasing power index of exports",73.6633,,
2005,192,"Cuba",1,"Value index of exports",69.2191,,
2005,192,"Cuba",2,"Value index of imports",69.0829,,
2005,192,"Cuba",3,"Volume index of exports",77.4407,,
2005,192,"Cuba",4,"Volume index of imports",76.6106,,
2005,192,"Cuba",5,"Unit value index of exports",89.3834,,
2005,192,"Cuba",6,"Unit value index of imports",90.1741,,
2005,192,"Cuba",7,"Terms of trade index",99.1231,,
2005,192,"Cuba",8,"Purchasing power index of exports",76.7616,,
2005,196,"Cyprus",1,"Value index of exports",44.4521,,
2005,196,"Cyprus",2,"Value index of imports",89.927,,
2005,196,"Cyprus",3,"Volume index of exports",42.1655,,
2005,196,"Cyprus",4,"Volume index of imports",93.7829,,
2005,196,"Cyprus",5,"Unit value index of exports",105.423,,
2005,196,"Cyprus",6,"Unit value index of imports",95.8885,,
2005,196,"Cyprus",7,"Terms of trade index",109.9433,,
2005,196,"Cyprus",8,"Purchasing power index of exports",46.3581,,
2005,203,"Czechia",1,"Value index of exports",49.4752,,
2005,203,"Czechia",2,"Value index of imports",54.1239,,
2005,203,"Czechia",3,"Volume index of exports",55.9229,,
2005,203,"Czechia",4,"Volume index of imports",65.9344,,
2005,203,"Czechia",5,"Unit value index of exports",88.4705,,
2005,203,"Czechia",6,"Unit value index of imports",82.0876,,
2005,203,"Czechia",7,"Terms of trade index",107.7758,,
2005,203,"Czechia",8,"Purchasing power index of exports",60.2713,,
2005,408,"Dem. People's Rep. of Korea",1,"Value index of exports",32.8536,,
2005,408,"Dem. People's Rep. of Korea",2,"Value index of imports",55.6392,,
2005,408,"Dem. People's Rep. of Korea",3,"Volume index of exports",40.4228,,
2005,408,"Dem. People's Rep. of Korea",4,"Volume index of imports",75.3977,,
2005,408,"Dem. People's Rep. of Korea",5,"Unit value index of exports",81.2748,,
2005,408,"Dem. People's Rep. of Korea",6,"Unit value index of imports",73.7942,,
2005,408,"Dem. People's Rep. of Korea",7,"Terms of trade index",110.1371,,
2005,408,"Dem. People's Rep. of Korea",8,"Purchasing power index of exports",44.5205,,
2005,180,"Dem. Rep. of the Congo",1,"Value index of exports",27.7434,,
2005,180,"Dem. Rep. of the Congo",2,"Value index of imports",32.9326,,
2005,180,"Dem. Rep. of the Congo",3,"Volume index of exports",36.9028,,
2005,180,"Dem. Rep. of the Congo",4,"Volume index of imports",40.5811,,
2005,180,"Dem. Rep. of the Congo",5,"Unit value index of exports",75.1796,,
2005,180,"Dem. Rep. of the Congo",6,"Unit value index of imports",81.1527,,
2005,180,"Dem. Rep. of the Congo",7,"Terms of trade index",92.6396,,
2005,180,"Dem. Rep. of the Congo",8,"Purchasing power index of exports",34.1866,,
2005,208,"Denmark",1,"Value index of exports",89.1716,,
2005,208,"Denmark",2,"Value index of imports",88.2723,,
2005,208,"Denmark",3,"Volume index of exports",95.8416,,
2005,208,"Denmark",4,"Volume index of imports",94.0685,,
2005,208,"Denmark",5,"Unit value index of exports",93.0406,,
2005,208,"Denmark",6,"Unit value index of imports",93.8384,,
2005,208,"Denmark",7,"Terms of trade index",99.1498,,
2005,208,"Denmark",8,"Purchasing power index of exports",95.0268,,
2005,262,"Djibouti",1,"Value index of exports",31.8358,,
2005,262,"Djibouti",2,"Value index of imports",32.005,,
2005,262,"Djibouti",3,"Volume index of exports",40.0504,,
2005,262,"Djibouti",4,"Volume index of imports",40.2885,,
2005,262,"Djibouti",5,"Unit value index of exports",79.4894,,
2005,262,"Djibouti",6,"Unit value index of imports",79.4395,,
2005,262,"Djibouti",7,"Terms of trade index",100.0628,,
2005,262,"Djibouti",8,"Purchasing power index of exports",40.0756,,
2005,212,"Dominica",1,"Value index of exports",137.8327,,
2005,212,"Dominica",2,"Value index of imports",76.5136,,
2005,212,"Dominica",3,"Volume index of exports",154.7104,,
2005,212,"Dominica",4,"Volume index of imports",91.7702,,
2005,212,"Dominica",5,"Unit value index of exports",89.0908,,
2005,212,"Dominica",6,"Unit value index of imports",83.3753,,
2005,212,"Dominica",7,"Terms of trade index",106.8552,,
2005,212,"Dominica",8,"Purchasing power index of exports",165.3161,,
2005,214,"Dominican Republic",1,"Value index of exports",65.0829,,
2005,214,"Dominican Republic",2,"Value index of imports",58.374,,
2005,214,"Dominican Republic",3,"Volume index of exports",85.9314,,
2005,214,"Dominican Republic",4,"Volume index of imports",70.9265,,
2005,214,"Dominican Republic",5,"Unit value index of exports",75.7382,,
2005,214,"Dominican Republic",6,"Unit value index of imports",82.3021,,
2005,214,"Dominican Republic",7,"Terms of trade index",92.0246,,
2005,214,"Dominican Republic",8,"Purchasing power index of exports",79.078,,
2005,218,"Ecuador",1,"Value index of exports",55.0991,,
2005,218,"Ecuador",2,"Value index of imports",47.8061,,
2005,218,"Ecuador",3,"Volume index of exports",69.007,,
2005,218,"Ecuador",4,"Volume index of imports",59.2552,,
